"timestamp"	"user.id"	"role"	"turn.number"	"anonymised"	"mode"	"interacture"
2020-03-31 13:21:55	"teacher001"	"teacher"	1	"Hey sorry <STUDENT> had to go out for a minute!"	"MANAGERIAL"	""
2020-03-31 13:22:01	"student007"	"student"	2	"ok"	""	""
2020-03-31 13:22:17	"student007"	"student"	3	"no problem"	""	""
2020-03-31 13:22:34	"teacher001"	"teacher"	4	"So you got my email with the answers right? You don't need to look at them now - just checking"	""	"CC,ExtT"
2020-03-31 13:22:53	"student007"	"student"	5	"yes, I am checking them"	""	""
2020-03-31 13:25:12	"teacher001"	"teacher"	6	"OK so can I move to some speaking questions? The topic I have here is 'Work' - before we start perhaps I can ask you a couple of more simple/direct questions <STUDENT>....what do you want to do in the future (i mean as a job)?"	"CC,MANAGERIAL"	"CC,ExtT,RQ"
2020-03-31 13:26:26	"student007"	"student"	7	"I want to becoming an investment banker"	""	""
2020-03-31 13:30:18	"teacher001"	"teacher"	8	"Sorry internet down there for a second....ok yes I think I remember your banking ambitions now"	""	"ExtT"
2020-03-31 13:30:48	"teacher001"	"teacher"	9	"So can I ask you why you want to do this job? Your main reasons....?"	""	"RQ,S:E"
2020-03-31 13:34:58	"student007"	"student"	10	"As matter of fact, I really want to found my own hedge fund company in the future. so I asked to my bother who woks in a really well-know investment banking. And he told to me, If I want do something I want, I need to have some experience in investment banking firstly."	""	"ExtT"
2020-03-31 13:37:12	"teacher001"	"teacher"	11	"OK I understand - so your brother already has  career in this area? That's great! So yes I guess if you wan t to set up your own company you need some experience first - that makes sense. Do you have any experience at all? What about your academic background? Remind me!"	""	"ExtT,RQ"
2020-03-31 13:37:26	"teacher001"	"teacher"	12	"sorry 'a career' = correct"	""	"DR"
2020-03-31 13:40:35	"student007"	"student"	13	"yes I did some internships and part time assistant."	""	""
2020-03-31 13:41:09	"teacher001"	"teacher"	14	"Oh right OK so you have a rough idea - and what was your degree in?"	""	"RQ"
2020-03-31 13:41:15	"teacher001"	"teacher"	15	"Economics?"	""	"CC"
2020-03-31 13:41:31	"student007"	"student"	16	"I study economic in Japan and I will study it in the UK"	""	""
2020-03-31 13:41:38	"student007"	"student"	17	"yes"	""	""
2020-03-31 13:42:00	"teacher001"	"teacher"	18	"yes I remember now sorry - the master's!"	""	""
2020-03-31 13:42:24	"student007"	"student"	19	"no,,,I will study my first degree in the UK"	""	"ExtT"
2020-03-31 13:43:13	"student007"	"student"	20	"I just left from Japan's university and becoming a freshman in the UK"	""	""
2020-03-31 13:44:15	"student007"	"student"	21	"because I really want to study in LSE for my master, it is really difficult for me if I graduated from Japan."	""	""
2020-03-31 13:44:39	"teacher001"	"teacher"	22	"When you say 'freshman' you mean in your first year right ?Sorry, it's an American phrase...what's the word for a second-year student?"	""	"DQ,ExtT,SC"
2020-03-31 13:45:16	"teacher001"	"teacher"	23	"Difficult because they don't want to accept the degree from Japan you mean?"	""	"SC"
2020-03-31 13:45:49	"student007"	"student"	24	"I do not know the second year student"	""	"ExtT"
2020-03-31 13:46:19	"student007"	"student"	25	"yes,,because the education system is different, so it not easy"	""	""
